Variables=x,y,u,v,Potential,Velocity,Velocity_B
Zone n=839,e=1559,f=fepoint,et=triangle
1.496834	0.099996	1.276240	0.003125	-0.430621	1.276244	1.276244
1.521888	0.099817	1.275445	-0.020793	-0.398456	1.275615	1.275615
1.547160	0.099149	1.272525	-0.044686	-0.366037	1.273310	1.273310
1.572662	0.097976	1.267508	-0.068617	-0.333378	1.269364	1.269364
1.598315	0.096285	1.260259	-0.092459	-0.300613	1.263646	1.263646
1.624037	0.094070	1.250612	-0.115967	-0.267880	1.255978	1.255978
1.649747	0.091331	1.238507	-0.138786	-0.235327	1.246259	1.246259
1.675364	0.088084	1.224094	-0.160582	-0.203098	1.234582	1.234582
1.700812	0.084353	1.207620	-0.181149	-0.171328	1.221131	1.221131
1.726017	0.080167	1.189325	-0.200412	-0.140140	1.206092	1.206092
1.750908	0.075559	1.169400	-0.218521	-0.109644	1.189642	1.189642
1.775437	0.070553	1.147468	-0.235884	-0.079914	1.171462	1.171462
1.800091	0.065025	1.122727	-0.252622	-0.050390	1.150797	1.150797
1.824801	0.058944	1.093979	-0.268472	-0.021219	1.126440	1.126440
1.849490	0.052284	1.060072	-0.282545	0.007418	1.097080	1.097080
1.874080	0.045023	1.019727	-0.293080	0.035296	1.061009	1.061009
1.898498	0.037168	0.972518	-0.297359	0.062134	1.016963	1.016963
1.922711	0.028828	0.919038	-0.292592	0.087644	0.964490	0.964490
1.946711	0.020141	0.865363	-0.279440	0.111529	0.909362	0.909362
1.964500	0.013508	0.803329	-0.252798	0.128094	0.842166	0.842166
1.982258	0.006778	0.731758	-0.194032	0.143283	0.757045	0.757045
2.025000	0.000000	0.761774	-0.059829	0.173466	0.764120	0.764120
2.051875	0.000000	0.832952	-0.028884	0.195153	0.833453	0.833453
2.080766	0.000000	0.872955	-0.018606	0.219907	0.873153	0.873153
2.111823	0.000000	0.900072	-0.013058	0.247496	0.900167	0.900167
2.145210	0.000000	0.919964	-0.009551	0.277907	0.920014	0.920014
2.181100	0.000000	0.935248	-0.007183	0.311210	0.935275	0.935275
2.219683	0.000000	0.947350	-0.005526	0.347529	0.947366	0.947366
2.261159	0.000000	0.957128	-0.004333	0.387020	0.957138	0.957138
2.305746	0.000000	0.965137	-0.003452	0.429867	0.965143	0.965143
2.353677	0.000000	0.971756	-0.002785	0.476276	0.971760	0.971760
2.405203	0.000000	0.977261	-0.002270	0.526479	0.977263	0.977263
2.460593	0.000000	0.981857	-0.001865	0.580727	0.981859	0.981859
2.520138	0.000000	0.985709	-0.001548	0.639297	0.985710	0.985710
2.584148	0.000000	0.988966	-0.001303	0.702488	0.988967	0.988967
2.652959	0.000000	0.991737	-0.001105	0.770628	0.991738	0.991738
2.726931	0.000000	0.994094	-0.000942	0.844069	0.994095	0.994095
2.806451	0.000000	0.995963	-0.000756	0.923194	0.995963	0.995963
2.870967	0.000000	0.997460	-0.000563	0.987501	0.997460	0.997460
2.935484	0.000000	0.998435	-0.000870	1.051899	0.998435	0.998435
3.000000	0.100000	0.999347	-0.001930	1.116277	0.999349	0.000000
3.000000	0.205000	0.999220	-0.003431	1.115979	0.999226	0.000000
3.000000	0.315250	0.999542	-0.004925	1.115507	0.999554	0.000000
3.000000	0.431013	0.999807	-0.005676	1.114878	0.999823	0.000000
3.000000	0.552563	1.000305	-0.005547	1.114189	1.000321	0.000000
3.000000	0.680191	1.000618	-0.004842	1.113529	1.000630	0.000000
3.000000	0.786794	1.000814	-0.003430	1.113097	1.000820	0.000000
3.000000	0.893397	1.001117	-0.001868	1.112829	1.001119	0.000000
2.850000	1.000000	1.002656	-0.000795	0.962545	1.002656	1.002656
2.700000	1.000000	1.005411	-0.001452	0.811937	1.005412	1.005412
2.550000	1.000000	1.009710	-0.002257	0.660783	1.009713	1.009713
2.400000	1.000000	1.015380	-0.002460	0.508978	1.015383	1.015383
2.250000	1.000000	1.022037	-0.003679	0.356165	1.022044	1.022044
2.100000	1.000000	1.031549	-0.004178	0.202202	1.031557	1.031557
1.950000	1.000000	1.041184	-0.003770	0.046852	1.041191	1.041191
1.800000	1.000000	1.049382	-0.003351	-0.109951	1.049387	1.049387
1.650000	1.000000	1.056157	-0.001822	-0.267894	1.056159	1.056159
1.500000	1.000000	1.058078	-0.000059	-0.426556	1.058078	1.058078
1.350000	1.000000	1.055717	0.001555	-0.585211	1.055718	1.055718
1.200000	1.000000	1.049907	0.003042	-0.743164	1.049911	1.049911
1.050000	1.000000	1.040424	0.004677	-0.899903	1.040435	1.040435
0.900000	1.000000	1.030530	0.003749	-1.055317	1.030537	1.030537
0.750000	1.000000	1.022368	0.002653	-1.209336	1.022372	1.022372
0.600000	1.000000	1.014872	0.002850	-1.362061	1.014876	1.014876
0.450000	1.000000	1.009816	0.002162	-1.513904	1.009818	1.009818
0.300000	1.000000	1.005685	0.001772	-1.665035	1.005686	1.005686
0.150000	1.000000	1.002572	0.001341	-1.815645	1.002573	1.002573
0.000000	0.850000	1.000694	0.002296	-1.966009	1.000696	0.000000
0.000000	0.707500	1.000768	0.004222	-1.966509	1.000777	0.000000
0.000000	0.572125	1.000342	0.005403	-1.967182	1.000356	0.000000
0.000000	0.443519	0.999905	0.005645	-1.967912	0.999921	0.000000
0.000000	0.321343	0.999491	0.005154	-1.968576	0.999504	0.000000
0.000000	0.214229	0.999282	0.003656	-1.969055	0.999288	0.000000
0.000000	0.107114	0.999227	0.002339	-1.969364	0.999230	0.000000
0.000000	0.053557	0.999379	0.000980	-1.969446	0.999379	0.000000
0.986515	0.024137	0.783660	0.101505	-1.016519	0.790206	0.000000
2.003414	0.017903	0.748657	-0.124778	0.156377	0.758984	0.000000
1.742742	0.101008	1.167868	-0.200252	-0.124662	1.184912	0.000000
1.483834	0.123495	1.260981	0.014395	-0.446953	1.261063	0.000000
1.225517	0.094545	1.141718	0.221231	-0.766488	1.162954	0.000000
1.982883	0.029681	0.795880	-0.204448	0.138598	0.821721	0.000000
1.008124	0.023117	0.763185	0.172430	-0.999995	0.782421	0.000000
1.962860	0.038573	0.849778	-0.243076	0.120112	0.883860	0.000000
1.250641	0.099758	1.162664	0.204705	-0.736414	1.180547	0.000000
1.767892	0.095957	1.147471	-0.216964	-0.094478	1.167803	0.000000
1.509482	0.123573	1.261270	-0.008481	-0.414591	1.261299	0.000000
1.717323	0.105673	1.186327	-0.182435	-0.155490	1.200272	0.000000
1.200345	0.088927	1.118010	0.236878	-0.796232	1.142829	0.000000
1.457972	0.123058	1.258421	0.037413	-0.479557	1.258978	0.000000
1.027127	0.033768	0.825109	0.229406	-0.982695	0.856407	0.000000
1.941362	0.046815	0.899243	-0.264605	0.099218	0.937365	0.000000
1.792955	0.090509	1.124630	-0.232770	-0.064764	1.148466	0.000000
1.175092	0.082844	1.090714	0.251332	-0.825624	1.119296	0.000000
1.275879	0.104552	1.181534	0.187230	-0.705879	1.196276	0.000000
1.050701	0.043593	0.880001	0.258565	-0.960233	0.917201	0.000000
1.535148	0.123290	1.259298	-0.031326	-0.382223	1.259688	0.000000
1.917808	0.055193	0.947167	-0.275115	0.075223	0.986313	0.000000
1.691597	0.109886	1.202989	-0.163373	-0.186968	1.214032	0.000000
1.818087	0.084592	1.098476	-0.247526	-0.035390	1.126019	0.000000
1.431872	0.122143	1.253847	0.060482	-0.512404	1.255305	0.000000
1.149831	0.076206	1.059032	0.263848	-0.854506	1.091405	0.000000
1.075021	0.052660	0.932320	0.272877	-0.935764	0.971433	0.000000
1.893330	0.063347	0.992382	-0.276576	0.049227	1.030202	0.000000
1.843268	0.078118	1.068178	-0.260647	-0.006447	1.099519	0.000000
1.124678	0.068959	1.022190	0.273058	-0.882646	1.058033	0.000000
1.099727	0.061103	0.979803	0.276833	-0.909803	1.018161	0.000000
1.868400	0.071031	1.032953	-0.270982	0.021860	1.067906	0.000000
1.301384	0.108874	1.198609	0.168609	-0.674742	1.210410	0.000000
1.561023	0.122521	1.255284	-0.054217	-0.349642	1.256454	0.000000
1.665620	0.113578	1.217767	-0.143113	-0.218991	1.226147	0.000000
1.405637	0.120659	1.247181	0.083401	-0.545336	1.249966	0.000000
1.327175	0.112673	1.213877	0.148786	-0.643012	1.222961	0.000000
1.587095	0.121181	1.249215	-0.077065	-0.316889	1.251590	0.000000
1.639484	0.116705	1.230483	-0.121803	-0.251417	1.236496	0.000000
1.379382	0.118583	1.238298	0.105948	-0.578179	1.242823	0.000000
1.353200	0.115916	1.227168	0.127838	-0.610784	1.233808	0.000000
1.613278	0.119243	1.240979	-0.099685	-0.284099	1.244976	0.000000
2.028267	0.024709	0.812214	-0.066440	0.175051	0.814927	0.000000
0.959565	0.024662	0.830321	0.050841	-1.038159	0.831876	0.000000
2.004606	0.043217	0.825118	-0.136029	0.153888	0.836256	0.000000
1.003553	0.048144	0.837219	0.157455	-0.999500	0.851897	0.000000
1.785736	0.117296	1.122466	-0.203732	-0.078729	1.140806	0.000000
1.982259	0.055958	0.860417	-0.182898	0.132980	0.879642	0.000000
1.207477	0.115701	1.116606	0.207322	-0.782311	1.135690	0.000000
1.029316	0.060063	0.877310	0.202051	-0.975235	0.900277	0.000000
1.960417	0.065535	0.898483	-0.211294	0.111867	0.922993	0.000000
1.811202	0.111433	1.099478	-0.216341	-0.049188	1.120560	0.000000
1.181933	0.109692	1.092780	0.219526	-0.811829	1.114612	0.000000
1.232906	0.121411	1.137575	0.193462	-0.752487	1.153908	0.000000
1.053816	0.070677	0.920921	0.223525	-0.950902	0.947660	0.000000
1.937532	0.074174	0.936342	-0.228460	0.088978	0.963811	0.000000
1.836820	0.105132	1.073279	-0.226969	-0.019942	1.097015	0.000000
1.156216	0.103247	1.065584	0.229523	-0.841048	1.090023	0.000000
1.079251	0.080045	0.961833	0.235135	-0.924797	0.990158	0.000000
1.913259	0.082603	0.974088	-0.237237	0.063835	1.002561	0.000000
1.862520	0.098238	1.043580	-0.234890	0.008869	1.069688	0.000000
1.760301	0.122840	1.142800	-0.189575	-0.108644	1.158417	0.000000
1.130451	0.096202	1.034763	0.236456	-0.869764	1.061435	0.000000
1.104793	0.088482	1.000129	0.238927	-0.897723	1.028273	0.000000
1.888100	0.090696	1.010311	-0.238851	0.036939	1.038161	0.000000
1.496705	0.148473	1.240496	0.002591	-0.430644	1.240499	0.000000
0.974682	0.048966	0.847730	0.099896	-1.023626	0.853595	0.000000
1.258448	0.126818	1.156218	0.178247	-0.722172	1.169877	0.000000
1.734664	0.128068	1.160959	-0.174071	-0.139143	1.173936	0.000000
1.522587	0.148545	1.239347	-0.018212	-0.398539	1.239481	0.000000
1.470686	0.148436	1.238614	0.023525	-0.462911	1.238837	0.000000
1.284299	0.131787	1.172922	0.161806	-0.691204	1.184030	0.000000
1.708654	0.132881	1.177229	-0.157293	-0.170367	1.187691	0.000000
1.548780	0.148343	1.236129	-0.039025	-0.366098	1.236745	0.000000
1.444184	0.148088	1.234879	0.044578	-0.495718	1.235684	0.000000
2.056664	0.029186	0.857843	-0.042753	0.198510	0.858908	0.000000
0.930983	0.025439	0.868137	0.030618	-1.062402	0.868676	0.000000
1.310498	0.136168	1.187965	0.144287	-0.659586	1.196695	0.000000
1.682275	0.137138	1.191808	-0.139398	-0.202264	1.199933	0.000000
1.575326	0.147500	1.231109	-0.059856	-0.333290	1.232564	0.000000
1.417370	0.147071	1.229439	0.065555	-0.528835	1.231186	0.000000
1.336982	0.139896	1.201251	0.125789	-0.627424	1.207819	0.000000
1.655644	0.140754	1.204571	-0.120529	-0.234664	1.210586	0.000000
1.602069	0.145952	1.224246	-0.080540	-0.300328	1.226892	0.000000
1.390498	0.145361	1.222020	0.086232	-0.561925	1.225058	0.000000
1.363674	0.142965	1.212620	0.106384	-0.594831	1.217277	0.000000
1.628877	0.143698	1.215403	-0.100838	-0.267400	1.219579	0.000000
2.030628	0.053760	0.858798	-0.093057	0.174577	0.863825	0.000000
0.945758	0.050677	0.873036	0.065606	-1.048364	0.875497	0.000000
2.005097	0.071984	0.878749	-0.136436	0.150286	0.889277	0.000000
1.009175	0.074314	0.889208	0.157524	-0.990409	0.903054	0.000000
1.981326	0.084651	0.906258	-0.166393	0.127116	0.921406	0.000000
1.188475	0.138149	1.094154	0.191513	-0.798824	1.110788	0.000000
1.804594	0.139926	1.099923	-0.188708	-0.062228	1.115993	0.000000
0.988958	0.070331	0.875768	0.130717	-1.008821	0.885470	0.000000
1.029334	0.088145	0.919977	0.177013	-0.969854	0.936851	0.000000
1.958116	0.094432	0.935237	-0.186417	0.104012	0.953635	0.000000
1.830386	0.133761	1.077506	-0.197626	-0.032943	1.095480	0.000000
1.162601	0.131872	1.071020	0.199829	-0.828077	1.089503	0.000000
1.056694	0.099798	0.952345	0.194015	-0.942112	0.971906	0.000000
1.934024	0.103297	0.965135	-0.199200	0.079417	0.985477	0.000000
1.856541	0.127152	1.052492	-0.203918	-0.003749	1.072065	0.000000
1.136345	0.125135	1.045225	0.205274	-0.857237	1.065191	0.000000
1.083555	0.109287	0.985727	0.204084	-0.914172	1.006632	0.000000
1.908780	0.111800	0.995457	-0.205795	0.052952	1.016507	0.000000
1.882800	0.119811	1.024955	-0.207009	0.025048	1.045650	0.000000
1.109969	0.117627	1.016772	0.207168	-0.885993	1.037662	0.000000
1.214053	0.144310	1.114393	0.180639	-0.769421	1.128938	0.000000
2.061053	0.061405	0.886957	-0.066093	0.200513	0.889416	0.000000
1.779010	0.145959	1.119541	-0.177402	-0.091735	1.133510	0.000000
0.963951	0.076258	0.892840	0.098730	-1.030276	0.898282	0.000000
2.088201	0.032044	0.889182	-0.029546	0.225947	0.889672	0.000000
0.899798	0.026514	0.895617	0.020485	-1.089887	0.895851	0.000000
1.239723	0.150374	1.132670	0.167974	-0.739511	1.145057	0.000000
0.914470	0.052308	0.895696	0.044855	-1.075925	0.896819	0.000000
1.753252	0.151846	1.137323	-0.164402	-0.121820	1.149144	0.000000
1.509714	0.174731	1.220770	-0.007551	-0.414694	1.220793	0.000000
1.484334	0.174867	1.220202	0.011862	-0.445681	1.220259	0.000000
1.265835	0.156254	1.148693	0.153594	-0.708764	1.158916	0.000000
1.727021	0.157523	1.152912	-0.149722	-0.152764	1.162593	0.000000
1.535671	0.175708	1.217726	-0.025742	-0.383065	1.217998	0.000000
2.032502	0.085626	0.897926	-0.102276	0.173006	0.903731	0.000000
1.457733	0.175929	1.216146	0.030375	-0.478066	1.216525	0.000000
1.292545	0.161566	1.163327	0.138122	-0.677094	1.171498	0.000000
1.700164	0.162663	1.167111	-0.133926	-0.184666	1.174770	0.000000
1.562670	0.175803	1.213312	-0.044459	-0.350236	1.214126	0.000000
1.429975	0.175749	1.211720	0.049419	-0.511794	1.212728	0.000000
0.930991	0.078938	0.904110	0.070294	-1.059556	0.906839	0.000000
1.319665	0.166008	1.176534	0.121869	-0.644768	1.182829	0.000000
1.672871	0.166981	1.179817	-0.117305	-0.217257	1.185635	0.000000
1.590141	0.174951	1.207478	-0.063238	-0.316922	1.209133	0.000000
1.402190	0.174552	1.205501	0.068366	-0.545470	1.207438	0.000000
2.005414	0.103251	0.917629	-0.130698	0.146325	0.926890	0.000000
1.346999	0.169643	1.187968	0.104779	-0.612019	1.192580	0.000000
1.645378	0.170477	1.190736	-0.099856	-0.250245	1.194916	0.000000
1.617775	0.173138	1.200024	-0.081771	-0.283505	1.202807	0.000000
1.374524	0.172506	1.197559	0.086887	-0.578892	1.200707	0.000000
0.993468	0.102553	0.920846	0.129201	-1.000562	0.929866	0.000000
1.980399	0.115686	0.940018	-0.150886	0.121312	0.952051	0.000000
1.030422	0.120119	0.948005	0.156014	-0.963530	0.960757	0.000000
1.955890	0.125594	0.963317	-0.164999	0.096418	0.977346	0.000000
1.168650	0.161439	1.075072	0.174997	-0.816061	1.089222	0.000000
1.850530	0.157708	1.059541	-0.177257	-0.015922	1.074266	0.000000
1.142312	0.155669	1.053497	0.178549	-0.845114	1.068521	0.000000
1.060284	0.131401	0.977934	0.171144	-0.932857	0.992796	0.000000
1.930563	0.134609	0.987601	-0.174188	0.070188	1.002845	0.000000
1.877422	0.150845	1.036688	-0.179693	0.013499	1.052146	0.000000
1.115257	0.148671	1.030026	0.180078	-0.874564	1.045649	0.000000
1.088038	0.140639	1.004814	0.178062	-0.903707	1.020469	0.000000
1.904260	0.143094	1.012392	-0.178897	0.042389	1.028077	0.000000
1.824304	0.163390	1.080576	-0.172987	-0.044981	1.094335	0.000000
2.095313	0.066651	0.909125	-0.047898	0.230968	0.910386	0.000000
2.122462	0.033882	0.911991	-0.021153	0.256753	0.912237	0.000000
0.865507	0.028024	0.916632	0.014668	-1.120941	0.916750	0.000000
1.193946	0.167757	1.094047	0.166874	-0.787536	1.106701	0.000000
0.881258	0.054268	0.914664	0.032097	-1.105917	0.915227	0.000000
2.064864	0.096280	0.915081	-0.076944	0.201382	0.918311	0.000000
0.950976	0.107445	0.920680	0.093297	-1.039010	0.925395	0.000000
1.799014	0.169623	1.099025	-0.164313	-0.073602	1.111240	0.000000
0.896997	0.080916	0.918671	0.050855	-1.090401	0.920078	0.000000
1.219424	0.174353	1.111049	0.157387	-0.758385	1.122141	0.000000
1.773430	0.176087	1.115566	-0.154427	-0.102952	1.126204	0.000000
2.034177	0.119979	0.929081	-0.102511	0.170940	0.934720	0.000000
1.245333	0.181177	1.126704	0.144712	-0.728353	1.135959	0.000000
1.497915	0.198402	1.204162	0.001411	-0.429068	1.204163	0.000000
2.005764	0.136965	0.946891	-0.121863	0.142345	0.954700	0.000000
0.914512	0.109781	0.928768	0.068780	-1.072514	0.931311	0.000000
2.101789	0.104081	0.929718	-0.057927	0.234903	0.931521	0.000000
1.747384	0.182713	1.130808	-0.141421	-0.133198	1.139617	0.000000
1.004128	0.143747	0.953860	0.128562	-0.985196	0.962485	0.000000
1.979512	0.149174	0.965592	-0.135881	0.115647	0.975106	0.000000
1.520949	0.203345	1.199762	-0.013003	-0.401416	1.199832	0.000000
1.474286	0.204850	1.197578	0.016742	-0.457390	1.197695	0.000000
1.035133	0.154771	0.975533	0.142965	-0.953758	0.985953	0.000000
1.953651	0.159138	0.984919	-0.145871	0.089019	0.995663	0.000000
1.871738	0.183028	1.046123	-0.156739	0.002176	1.057799	0.000000
1.120872	0.180830	1.040528	0.157248	-0.863336	1.052343	0.000000
1.064251	0.164960	0.997728	0.151227	-0.923514	1.009124	0.000000
1.926999	0.168090	1.005071	-0.152453	0.061169	1.016568	0.000000
1.899499	0.176304	1.025710	-0.155695	0.031980	1.037459	0.000000
1.092688	0.173856	1.019472	0.155376	-0.893456	1.031244	0.000000
1.272329	0.188434	1.139934	0.130811	-0.696755	1.147415	0.000000
2.132744	0.070257	0.926565	-0.035226	0.265163	0.927234	0.000000
1.720255	0.189752	1.143624	-0.127222	-0.165000	1.150678	0.000000
1.548291	0.205170	1.197072	-0.030882	-0.368660	1.197470	0.000000
0.970293	0.138926	0.941993	0.106999	-1.017834	0.948050	0.000000
1.444476	0.206810	1.194287	0.034372	-0.493033	1.194782	0.000000
2.159230	0.035196	0.929276	-0.015535	0.290577	0.929406	0.000000
1.148981	0.186758	1.059479	0.154681	-0.832870	1.070711	0.000000
1.300571	0.194139	1.153238	0.116651	-0.663648	1.159122	0.000000
1.691829	0.195309	1.156514	-0.112671	-0.198377	1.161989	0.000000
1.576596	0.206147	1.191022	-0.047452	-0.334900	1.191967	0.000000
1.414946	0.206462	1.189237	0.052100	-0.528267	1.190378	0.000000
1.328809	0.198628	1.164534	0.101607	-0.630417	1.168958	0.000000
1.663243	0.199759	1.167208	-0.097129	-0.232078	1.171243	0.000000
0.828549	0.030337	0.933231	0.011314	-1.155103	0.933300	0.000000
1.605578	0.205138	1.184973	-0.064411	-0.300395	1.186723	0.000000
1.385949	0.204988	1.181974	0.069165	-0.562756	1.183996	0.000000
1.843827	0.188870	1.064546	-0.153384	-0.028210	1.075539	0.000000
1.357224	0.202289	1.174247	0.085768	-0.596826	1.177375	0.000000
1.634442	0.203036	1.176658	-0.080983	-0.266141	1.179441	0.000000
0.846653	0.056901	0.929956	0.024007	-1.137770	0.930265	0.000000
0.862350	0.082596	0.931121	0.038078	-1.122374	0.931900	0.000000
0.877906	0.111408	0.937721	0.051751	-1.106556	0.939147	0.000000
1.173970	0.187920	1.078363	0.153273	-0.805980	1.089202	0.000000
0.934227	0.141015	0.944314	0.083026	-1.051681	0.947957	0.000000
2.068498	0.133803	0.939518	-0.079945	0.201745	0.942913	0.000000
1.818905	0.189957	1.083110	-0.151394	-0.055136	1.093640	0.000000
1.197008	0.199160	1.089829	0.142834	-0.779317	1.099149	0.000000
1.795744	0.201135	1.094115	-0.140560	-0.082004	1.103106	0.000000
2.035940	0.156862	0.953716	-0.098045	0.168841	0.958742	0.000000
2.142469	0.109705	0.941989	-0.043703	0.272673	0.943002	0.000000
0.896641	0.143378	0.948101	0.064512	-1.087047	0.950294	0.000000
2.006135	0.173087	0.969263	-0.111683	0.138450	0.975676	0.000000
1.009812	0.177806	0.977167	0.120013	-0.975463	0.984509	0.000000
1.978568	0.184900	0.985103	-0.121727	0.110118	0.992596	0.000000
2.198479	0.036338	0.942772	-0.011672	0.327300	0.942844	0.000000
2.172869	0.072976	0.940422	-0.026312	0.302529	0.940790	0.000000
0.984490	0.166799	0.963095	0.109034	-1.001299	0.969247	0.000000
1.038436	0.189275	0.993922	0.128015	-0.945834	1.002132	0.000000
1.224006	0.201976	1.108006	0.136881	-0.749237	1.116429	0.000000
1.951156	0.194667	1.001482	-0.128856	0.081663	1.009738	0.000000
1.098450	0.208570	1.030404	0.133919	-0.882499	1.039070	0.000000
1.067783	0.199504	1.012269	0.133221	-0.915059	1.020998	0.000000
1.922833	0.202715	1.018616	-0.134117	0.052008	1.027407	0.000000
1.893426	0.210922	1.035922	-0.134229	0.020678	1.044582	0.000000
1.768617	0.203782	1.112004	-0.134170	-0.112308	1.120069	0.000000
2.108345	0.144475	0.948799	-0.061877	0.238602	0.950814	0.000000
0.788373	0.033437	0.946343	0.009187	-1.192835	0.946387	0.000000
0.831041	0.083145	0.941462	0.029287	-1.151665	0.941918	0.000000
0.810023	0.062873	0.943570	0.019595	-1.171961	0.943774	0.000000
0.839826	0.110997	0.946461	0.039130	-1.142423	0.947269	0.000000
0.955849	0.172461	0.962118	0.091655	-1.028305	0.966474	0.000000
1.500347	0.233027	1.180658	0.000284	-0.426130	1.180658	0.000000
1.247509	0.214837	1.116769	0.123526	-0.721410	1.123580	0.000000
1.127520	0.210520	1.050043	0.136463	-0.852009	1.058873	0.000000
1.744916	0.216478	1.120334	-0.120556	-0.140387	1.126802	0.000000
1.864979	0.212742	1.054796	-0.135993	-0.009287	1.063527	0.000000
1.532090	0.230955	1.183347	-0.017529	-0.388571	1.183477	0.000000
1.462677	0.240252	1.177329	0.019387	-0.470534	1.177489	0.000000
0.856959	0.144688	0.953317	0.049808	-1.124672	0.954617	0.000000
1.278557	0.222955	1.131441	0.111561	-0.685524	1.136928	0.000000
1.713663	0.224402	1.134642	-0.108131	-0.176562	1.139783	0.000000
1.559205	0.238485	1.174628	-0.031539	-0.356779	1.175051	0.000000
1.429657	0.240408	1.173840	0.036971	-0.509358	1.174422	0.000000
1.308268	0.228703	1.143086	0.097578	-0.651110	1.147243	0.000000
1.683507	0.230253	1.145985	-0.093436	-0.211565	1.149788	0.000000
1.591155	0.238763	1.170862	-0.047939	-0.319291	1.171842	0.000000
1.398534	0.240319	1.167062	0.053734	-0.545823	1.168299	0.000000
1.161219	0.221453	1.068399	0.129963	-0.814891	1.076274	0.000000
1.337606	0.233457	1.152616	0.084119	-0.617009	1.155681	0.000000
1.652745	0.235488	1.154337	-0.078642	-0.247410	1.157013	0.000000
1.621636	0.237450	1.163876	-0.064363	-0.283614	1.165654	0.000000
1.367727	0.238072	1.159889	0.067834	-0.581793	1.161871	0.000000
2.072409	0.174213	0.960005	-0.078106	0.202212	0.963177	0.000000
0.918672	0.177271	0.961906	0.074814	-1.063650	0.964811	0.000000
1.831344	0.223611	1.072567	-0.128613	-0.046467	1.080250	0.000000
2.152620	0.152334	0.956820	-0.047678	0.280342	0.958007	0.000000
2.186057	0.114050	0.952219	-0.033213	0.313776	0.952798	0.000000
2.037458	0.196313	0.973186	-0.091229	0.166524	0.977452	0.000000
2.240325	0.037532	0.953548	-0.008954	0.366965	0.953590	0.000000
2.215486	0.075401	0.951585	-0.020002	0.342783	0.951795	0.000000
2.005970	0.210597	0.986245	-0.101737	0.134273	0.991478	0.000000
0.983022	0.198234	0.978964	0.098908	-0.999431	0.983948	0.000000
1.012180	0.208574	0.992585	0.107841	-0.969617	0.998426	0.000000
1.977294	0.221815	0.999989	-0.108868	0.104604	1.005897	0.000000
